models,oxide_main_minion,oxide_main_sat
models/custom/boost/domain/nested1-mset/mset-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-numParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-numParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-maxNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-maxNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-maxPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-maxPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-minPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-minPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/set-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-maxOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minOccur-maxOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-regular/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-regular/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-partSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-partSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-minNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/partition-minNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/relation-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-mset/mset-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-mset/set-mset/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-mset/set-mset/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-numParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-numParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-maxNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-maxNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-maxPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-maxPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-minPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-minPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/set-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-maxOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minOccur-maxOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-regular/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-regular/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-partSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-partSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-minNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/partition-minNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/relation-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested2-set-set/mset-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-numParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-numParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-maxNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-maxNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-maxPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-maxPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-minPartSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-minPartSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize-maxSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize-maxSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize-maxSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-minSize-maxSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/set-size/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-maxOccur/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minOccur-maxOccur/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/mset-minSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-regular/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-regular/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-partSize/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-partSize/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-minNumParts/1.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/partition-minNumParts/1.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-size/2.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-size/2.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-size/3.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-size/3.output.essence,-2.0,-2.0
models/custom/boost/domain/nested1-set/relation-size/1.output.essence,-2.0,-2.0
